cod_mpio,capitulo,atenciones,pct
41807,V,80,0.0397
41807,W,431,0.2137
41807,X,405,0.2008
41807,Y,197,0.0977
41807,Z,54461,27.0046
41872,A,1215,1.2782
41872,B,2717,2.8583
41872,C,2232,2.3481
41872,D,1082,1.1383
41872,E,5203,5.4736
41872,F,1194,1.2561
41872,G,3461,3.641
41872,H,3842,4.0418
41872,I,12288,12.927
41872,J,4272,4.4941
41872,K,7516,7.9068
41872,L,2616,2.752
41872,M,4476,4.7088
41872,N,8464,8.9041
41872,O,1212,1.275
41872,P,410,0.4313
41872,Q,852,0.8963
41872,R,12667,13.3257
41872,S,2751,2.8941
41872,T,837,0.8805
41872,U,804,0.8458
41872,V,58,0.061
41872,W,199,0.2093
41872,X,303,0.3188
41872,Y,109,0.1147
41872,Z,14277,15.0194
41885,A,1865,1.7179
41885,B,1701,1.5668
41885,C,2486,2.2899
41885,D,1282,1.1809
41885,E,4962,4.5706
41885,F,1802,1.6599
41885,G,2608,2.4023
41885,H,5007,4.6121
41885,I,4409,4.0612
41885,J,6623,6.1006
41885,K,8929,8.2247
41885,L,2772,2.5534
41885,M,7242,6.6708
41885,N,8372,7.7117
41885,O,1313,1.2094
41885,P,400,0.3684
41885,Q,681,0.6273
41885,R,15131,13.9375
41885,S,3398,3.13
41885,T,1190,1.0961
41885,U,601,0.5536
41885,V,388,0.3574
41885,W,258,0.2377
41885,X,201,0.1851
41885,Y,91,0.0838
41885,Z,24851,22.8909
44001,A,37876,1.6673
44001,B,55800,2.4563
44001,C,9247,0.407
44001,D,24573,1.0817
44001,E,89812,3.9534
44001,F,56586,2.4908
44001,G,21476,0.9453
44001,H,75957,3.3435
44001,I,59902,2.6368
44001,J,85092,3.7457
44001,K,149107,6.5635
44001,L,48836,2.1497
44001,M,91423,4.0243
44001,N,139082,6.1222
44001,O,27119,1.1937
44001,P,2547,0.1121
44001,Q,6511,0.2866
44001,R,322716,14.2056
44001,S,42305,1.8622
44001,T,15405,0.6781
44001,U,13939,0.6136
44001,V,1150,0.0506
44001,W,3512,0.1546
44001,X,994,0.0438
44001,Y,3237,0.1425
44001,Z,887551,39.069
44035,A,2855,1.3173
44035,B,4690,2.164
44035,C,735,0.3391
44035,D,1703,0.7858
44035,E,6892,3.18
44035,F,2323,1.0718
44035,G,4065,1.8756
44035,H,5042,2.3264
44035,I,25119,11.59
44035,J,19503,8.9988
44035,K,17091,7.8858
44035,L,4250,1.961
44035,M,9405,4.3395
44035,N,12001,5.5373
44035,O,4196,1.936
44035,P,337,0.1555
44035,Q,398,0.1836
44035,R,42862,19.7767
44035,S,3954,1.8244
44035,T,1900,0.8767
44035,U,1130,0.5214
44035,V,100,0.0461
44035,W,649,0.2995
44035,X,177,0.0817
44035,Y,290,0.1338
44035,Z,45063,20.7922
44078,A,2986,1.281
44078,B,3928,1.6852
44078,C,769,0.3299
44078,D,1848,0.7928
44078,E,6747,2.8946
44078,F,1924,0.8254
44078,G,2200,0.9438
44078,H,4662,2.0001
44078,I,31585,13.5504
44078,J,16959,7.2757
44078,K,17803,7.6378
44078,L,4817,2.0666
44078,M,12648,5.4262
44078,N,13964,5.9908
44078,O,4024,1.7264
44078,P,300,0.1287
44078,Q,571,0.245
44078,R,40908,17.5502
44078,S,6661,2.8577
44078,T,2363,1.0138
44078,U,3383,1.4514
44078,V,83,0.0356
44078,W,525,0.2252
44078,X,159,0.0682
44078,Y,251,0.1077
44078,Z,51024,21.8901
44090,A,2244,0.9793
44090,B,4057,1.7705
44090,C,1369,0.5974
44090,D,2827,1.2337
44090,E,9295,4.0564
44090,F,3933,1.7164
44090,G,2349,1.0251
44090,H,6140,2.6795
44090,I,15703,6.8529
44090,J,11813,5.1553
44090,K,26335,11.4928
44090,L,8705,3.7989
44090,M,13673,5.967
44090,N,16447,7.1776
44090,O,2348,1.0247
44090,P,151,0.0659
44090,Q,632,0.2758
44090,R,31125,13.5832
44090,S,5924,2.5853
44090,T,1499,0.6542
44090,U,246,0.1074
44090,V,107,0.0467
44090,W,286,0.1248
44090,X,94,0.041
44090,Y,195,0.0851
44090,Z,61646,26.9029
44098,A,947,1.2374
44098,B,1147,1.4988
44098,C,449,0.5867
44098,D,772,1.0088
44098,E,2848,3.7214
44098,F,830,1.0845
44098,G,1035,1.3524
44098,H,2213,2.8917
44098,I,7466,9.7557
44098,J,5234,6.8391
44098,K,5936,7.7564
44098,L,2639,3.4483
44098,M,3975,5.194
44098,N,6787,8.8684
44098,O,1813,2.369
44098,P,53,0.0693
44098,Q,272,0.3554
44098,R,14566,19.0331
44098,S,2475,3.234
44098,T,696,0.9094
44098,U,415,0.5423
44098,V,22,0.0287
44098,W,115,0.1503
44098,X,71,0.0928
44098,Y,190,0.2483
44098,Z,13564,17.7238
44110,A,813,0.9809
44110,B,1210,1.4599
44110,C,452,0.5454
44110,D,1446,1.7447
44110,E,4860,5.8639
44110,F,1010,1.2186
44110,G,1386,1.6723
44110,H,2747,3.3144
44110,I,15170,18.3036
44110,J,5673,6.8448
44110,K,9955,12.0113
44110,L,2218,2.6762
44110,M,4184,5.0483
44110,N,6254,7.5458
44110,O,1429,1.7242
44110,P,50,0.0603
44110,Q,280,0.3378
44110,R,9203,11.104
44110,S,2450,2.9561
44110,T,1156,1.3948
44110,U,1619,1.9534
44110,V,16,0.0193
44110,W,124,0.1496
44110,X,58,0.07
44110,Y,103,0.1243
44110,Z,9014,10.876
44279,A,8013,0.788
44279,B,13105,1.2888
44279,C,4640,0.4563
44279,D,9651,0.9491
44279,E,29819,2.9325
44279,F,12590,1.2381
44279,G,12924,1.271
44279,H,23987,2.3589
44279,I,200137,19.6819
44279,J,53555,5.2667
44279,K,50173,4.9341
44279,L,16283,1.6013
44279,M,37463,3.6842
44279,N,54249,5.335
44279,O,22666,2.229
44279,P,1389,0.1366
44279,Q,3519,0.3461
44279,R,126273,12.4179
44279,S,27114,2.6664
44279,T,8495,0.8354
44279,U,8724,0.8579
44279,V,384,0.0378
44279,W,1512,0.1487
44279,X,711,0.0699
44279,Y,1524,0.1499
44279,Z,287959,28.3185
44378,A,2833,1.0503
44378,B,5434,2.0145
44378,C,1406,0.5212
44378,D,3294,1.2212
44378,E,7410,2.7471
44378,F,2928,1.0855
44378,G,3594,1.3324
44378,H,7440,2.7582
44378,I,30367,11.2578
44378,J,17964,6.6597
44378,K,20439,7.5773
44378,L,5004,1.8551
44378,M,13979,5.1824
44378,N,21404,7.935
44378,O,4154,1.54
44378,P,657,0.2436
44378,Q,749,0.2777
44378,R,48827,18.1014
44378,S,5150,1.9092
44378,T,2676,0.9921
44378,U,3159,1.1711
44378,V,164,0.0608
44378,W,1160,0.43
44378,X,178,0.066
44378,Y,235,0.0871
44378,Z,59136,21.9233
44420,A,490,1.0206
44420,B,712,1.483
44420,C,129,0.2687
44420,D,688,1.433
44420,E,735,1.5309
44420,F,507,1.056
44420,G,966,2.012
44420,H,1250,2.6036
44420,I,2416,5.0322
44420,J,3264,6.7984
44420,K,2722,5.6695
44420,L,621,1.2935
44420,M,3635,7.5712
44420,N,3222,6.711
44420,O,1131,2.3557
44420,P,46,0.0958
44420,Q,112,0.2333
44420,R,6198,12.9095
44420,S,926,1.9287
44420,T,253,0.527
44420,U,281,0.5853
44420,W,17,0.0354
44420,X,39,0.0812
44420,Y,57,0.1187
44420,Z,17594,36.6458
44430,A,85421,1.642
44430,B,163926,3.1511
44430,C,19901,0.3826
44430,D,45539,0.8754
44430,E,141947,2.7286
44430,F,55404,1.065
44430,G,66884,1.2857
44430,H,155196,2.9833
44430,I,463930,8.9181
44430,J,304952,5.8621
44430,K,355974,6.8429
44430,L,109139,2.098
44430,M,228568,4.3937
44430,N,304560,5.8545
44430,O,78137,1.502
44430,P,6414,0.1233
44430,Q,19365,0.3723
44430,R,670700,12.8928
44430,S,98526,1.894
44430,T,40515,0.7788
44430,U,69457,1.3352
44430,V,3189,0.0613
44430,W,8735,0.1679
44430,X,2345,0.0451
44430,Y,4723,0.0908
44430,Z,1698680,32.6536
44560,A,22154,3.2188
44560,B,13643,1.9822
44560,C,1829,0.2657
44560,D,4805,0.6981
44560,E,18866,2.7411
44560,F,3809,0.5534
44560,G,2883,0.4189
44560,H,10830,1.5735
44560,I,19689,2.8606
44560,J,139461,20.2625
44560,K,72417,10.5216
44560,L,14573,2.1173
44560,M,13569,1.9715
44560,N,32671,4.7468
44560,O,12180,1.7696
44560,P,889,0.1292
44560,Q,815,0.1184
44560,R,59221,8.6043
44560,S,4755,0.6909
44560,T,3575,0.5194
44560,U,681,0.0989
44560,V,123,0.0179
44560,W,414,0.0602
44560,X,109,0.0158
44560,Y,142,0.0206
44560,Z,234169,34.0227
44650,A,5276,0.7899
44650,B,9403,1.4078
44650,C,2859,0.4281
44650,D,5857,0.8769
44650,E,25128,3.7622
44650,F,11267,1.6869
44650,G,8963,1.342
44650,H,19437,2.9102
44650,I,71023,10.6337
44650,J,32365,4.8458
44650,K,67323,10.0798
44650,L,12192,1.8254
44650,M,26833,4.0175
44650,N,36867,5.5198
44650,O,11450,1.7143
44650,P,557,0.0834
44650,Q,1787,0.2676
44650,R,69983,10.478
44650,S,15663,2.3451
44650,T,4959,0.7425
44650,U,11556,1.7302
44650,V,107,0.016
44650,W,616,0.0922
44650,X,300,0.0449
44650,Y,811,0.1214
44650,Z,215321,32.2384
44847,A,49109,1.5107
44847,B,54664,1.6816
44847,C,4746,0.146
44847,D,25255,0.7769
44847,E,45414,1.397
44847,F,9125,0.2807
44847,G,12230,0.3762
44847,H,43698,1.3442
44847,I,62428,1.9204
44847,J,229113,7.0479
44847,K,262420,8.0725
44847,L,60765,1.8692
44847,M,47592,1.464
44847,N,77834,2.3943
44847,O,70606,2.172
44847,P,3702,0.1139
44847,Q,2086,0.0642
44847,R,214130,6.587
44847,S,18267,0.5619
44847,T,12419,0.382
44847,U,38233,1.1761
44847,V,219,0.0067
44847,W,1554,0.0478
44847,X,768,0.0236
44847,Y,696,0.0214
44847,Z,1903713,58.5616
44855,A,1840,0.9809
44855,B,2805,1.4954
44855,C,1140,0.6077
44855,D,2087,1.1126
44855,E,8833,4.709
44855,F,1948,1.0385
44855,G,3311,1.7651
44855,H,5593,2.9817
44855,I,30281,16.1432
44855,J,9958,5.3087
44855,K,21133,11.2662
44855,L,4374,2.3318
44855,M,7535,4.017
44855,N,10051,5.3583
44855,O,2529,1.3482
44855,P,122,0.065
44855,Q,643,0.3428
44855,R,26108,13.9185
44855,S,4431,2.3622
44855,T,1636,0.8722
44855,U,4198,2.238
44855,V,32,0.0171
44855,W,382,0.2036
44855,X,131,0.0698
44855,Y,227,0.121
44855,Z,36250,19.3253
44874,A,2584,0.8696
44874,B,8870,2.985
44874,C,2752,0.9261
44874,D,3306,1.1126
44874,E,12610,4.2436
44874,F,3163,1.0644
44874,G,5559,1.8707
44874,H,8764,2.9493
44874,I,60366,20.3147
44874,J,16237,5.4642
44874,K,30480,10.2573
44874,L,6155,2.0713
44874,M,13282,4.4697
44874,N,20984,7.0616
44874,O,5095,1.7146
44874,P,254,0.0855
44874,Q,1005,0.3382
44874,R,30966,10.4208
44874,S,7716,2.5966
44874,T,2583,0.8692
44874,U,2413,0.812
44874,V,78,0.0262
44874,W,507,0.1706
44874,X,225,0.0757
44874,Y,445,0.1498
44874,Z,50756,17.0806
47001,A,21587,0.5855
47001,B,78085,2.1181
47001,C,18062,0.4899
47001,D,53621,1.4545
47001,E,123100,3.3391
47001,F,55584,1.5077
47001,G,68223,1.8505
47001,H,155153,4.2085
47001,I,609142,16.523
47001,J,273986,7.4319
47001,K,294803,7.9965
47001,L,75805,2.0562
47001,M,201829,5.4746
47001,N,187489,5.0856
47001,O,33562,0.9104
47001,P,4384,0.1189
47001,Q,9437,0.256
47001,R,459052,12.4518
47001,S,76591,2.0775
47001,T,30236,0.8202
47001,U,48242,1.3086
47001,V,386,0.0105
47001,W,3573,0.0969
47001,X,1288,0.0349
47001,Y,14165,0.3842
47001,Z,789251,21.4084
47030,A,4321,4.1032
47030,B,1761,1.6722
47030,C,295,0.2801
47030,D,1039,0.9866
47030,E,1855,1.7615
47030,F,520,0.4938
47030,G,3241,3.0776
47030,H,1788,1.6979
47030,I,4897,4.6501
47030,J,9310,8.8406
47030,K,14635,13.8972
47030,L,2148,2.0397
47030,M,5181,4.9198
47030,N,7291,6.9234
47030,O,2663,2.5287
47030,P,76,0.0722
47030,Q,205,0.1947
47030,R,18511,17.5778
47030,S,3209,3.0472
47030,T,859,0.8157
47030,U,222,0.2108
47030,V,1,0.0009
47030,W,163,0.1548
47030,X,56,0.0532
47030,Y,37,0.0351
47030,Z,21025,19.9651
47053,A,4242,1.2562
47053,B,4588,1.3587
47053,C,941,0.2787
47053,D,2267,0.6713
47053,E,2763,0.8182
47053,F,2053,0.608
47053,G,2355,0.6974
47053,H,5616,1.6631
47053,I,12673,3.7529
47053,J,52703,15.6073
47053,K,35019,10.3704
47053,L,5238,1.5512
47053,M,13488,3.9943
47053,N,19272,5.7071
47053,O,5650,1.6732
47053,P,350,0.1036
47053,Q,506,0.1498
47053,R,88185,26.1148
47053,S,7251,2.1473
47053,T,4736,1.4025
47053,U,2195,0.65
47053,V,6,0.0018
47053,W,648,0.1919
47053,X,118,0.0349
47053,Y,287,0.085
47053,Z,64532,19.1103
47058,A,5291,2.0011
47058,B,7349,2.7795
47058,C,762,0.2882
47058,D,2079,0.7863
47058,E,6890,2.6059
47058,F,1643,0.6214
47058,G,3600,1.3616
47058,H,5484,2.0741
47058,I,22540,8.525
47058,J,16366,6.1899
47058,K,38762,14.6605
47058,L,3573,1.3514
47058,M,13165,4.9792
47058,N,14795,5.5957
47058,O,8792,3.3253
47058,P,172,0.0651
47058,Q,550,0.208
47058,R,38353,14.5058
47058,S,7375,2.7894
47058,T,1732,0.6551
47058,U,382,0.1445
47058,V,10,0.0038
47058,W,377,0.1426
47058,X,99,0.0374
47058,Y,160,0.0605
47058,Z,64097,24.2426
47161,A,978,0.5395
47161,B,12447,6.8658
47161,C,438,0.2416
47161,D,726,0.4005
47161,E,1510,0.8329
47161,F,1278,0.705
47161,G,1663,0.9173
47161,H,3006,1.6581
47161,I,4602,2.5385
47161,J,20222,11.1546
47161,K,38040,20.9831
47161,L,2025,1.117
47161,M,12724,7.0186
47161,N,8321,4.5899
47161,O,2189,1.2075
47161,P,377,0.208
47161,Q,355,0.1958
47161,R,13659,7.5344
47161,S,1826,1.0072
47161,T,927,0.5113
47161,U,1385,0.764
47161,V,9,0.005
47161,W,106,0.0585
47161,X,13,0.0072
47161,Y,61,0.0336
47161,Z,52402,28.9052
47170,A,3690,0.9628
47170,B,5358,1.3981
47170,C,922,0.2406
47170,D,2359,0.6155
47170,E,4395,1.1468
47170,F,1968,0.5135
47170,G,1747,0.4558
47170,H,3872,1.0103
47170,I,27285,7.1195
47170,J,55151,14.3905
47170,K,44661,11.6534
47170,L,3344,0.8725
47170,M,5903,1.5403
47170,N,37884,9.8851
47170,O,6306,1.6454
47170,P,319,0.0832
47170,Q,418,0.1091
47170,R,32323,8.434
47170,S,6278,1.6381
47170,T,1593,0.4157
47170,U,1779,0.4642
47170,V,60,0.0157
47170,W,306,0.0798
47170,X,94,0.0245
47170,Y,206,0.0538
47170,Z,135024,35.2318
47189,A,19649,0.9301
47189,B,105651,5.0013
47189,C,8483,0.4016
47189,D,24498,1.1597
47189,E,111682,5.2868
47189,F,32673,1.5467
47189,G,33076,1.5658
47189,H,61100,2.8924
47189,I,223902,10.5991
47189,J,167475,7.928
47189,K,166876,7.8996
47189,L,54232,2.5672
47189,M,124075,5.8735
47189,N,239787,11.3511
47189,O,25795,1.2211
47189,P,2324,0.11
47189,Q,7279,0.3446
47189,R,239366,11.3312
47189,S,68722,3.2532
47189,T,17871,0.846
47189,U,1478,0.07
47189,V,651,0.0308
47189,W,3986,0.1887
47189,X,1754,0.083
47189,Y,8082,0.3826
47189,Z,361989,17.1359
47205,A,521,0.4387
47205,B,1458,1.2276
47205,C,506,0.426
47205,D,709,0.597
47205,E,2238,1.8843
47205,F,758,0.6382
47205,G,1244,1.0474
47205,H,2073,1.7454
47205,I,12106,10.1929
47205,J,3907,3.2896
47205,K,18306,15.4131
47205,L,982,0.8268
47205,M,2181,1.8363
47205,N,4780,4.0246
47205,O,1215,1.023
47205,P,233,0.1962
47205,Q,229,0.1928
47205,R,15338,12.9141
47205,S,1360,1.1451
47205,T,430,0.362
47205,U,1331,1.1207
47205,V,10,0.0084
47205,W,25,0.021
47205,X,6,0.0051
47205,Y,53,0.0446
47205,Z,46770,39.379
47245,A,6589,1.3711
47245,B,12546,2.6108
47245,C,1300,0.2705
47245,D,4535,0.9437
47245,E,18590,3.8685
47245,F,3109,0.647
47245,G,6719,1.3982
47245,H,12312,2.5621
47245,I,58113,12.0931
47245,J,31621,6.5802
47245,K,55885,11.6295
47245,L,7888,1.6415
47245,M,21421,4.4576
47245,N,40640,8.457
47245,O,9297,1.9347
47245,P,573,0.1192
47245,Q,1863,0.3877
47245,R,72398,15.0657
47245,S,13039,2.7134
47245,T,5291,1.101
47245,U,2039,0.4243
47245,V,98,0.0204
47245,W,899,0.1871
47245,X,325,0.0676
47245,Y,318,0.0662
47245,Z,93139,19.3819
47258,A,1447,1.2987
47258,B,3803,3.4132
47258,C,527,0.473
47258,D,1007,0.9038
47258,E,2634,2.364
47258,F,1013,0.9092
47258,G,1437,1.2897
47258,H,3033,2.7221
47258,I,13003,11.6702
47258,J,8829,7.924
47258,K,11153,10.0098
47258,L,2216,1.9889
47258,M,4688,4.2075
47258,N,8546,7.67
47258,O,4001,3.5909
47258,P,363,0.3258
47258,Q,205,0.184
47258,R,15267,13.7021
47258,S,2670,2.3963
47258,T,1006,0.9029
47258,U,1520,1.3642
47258,V,5,0.0045
47258,W,150,0.1346
47258,X,59,0.053
47258,Y,80,0.0718
47258,Z,22759,20.4261
47268,A,8582,2.7022
47268,B,5532,1.7418
47268,C,1256,0.3955
47268,D,2874,0.9049
47268,E,3569,1.1238
47268,F,1419,0.4468
47268,G,1592,0.5013
47268,H,3969,1.2497
47268,I,16179,5.0942
47268,J,20342,6.405
47268,K,17030,5.3622
47268,L,5162,1.6253
47268,M,14961,4.7107
47268,N,19776,6.2268
47268,O,9865,3.1061
47268,P,460,0.1448
47268,Q,942,0.2966
47268,R,99286,31.2617
47268,S,8385,2.6401
47268,T,5520,1.7381
47268,U,3450,1.0863
47268,V,14,0.0044
47268,W,928,0.2922
47268,X,85,0.0268
47268,Y,554,0.1744
47268,Z,65864,20.7383
47288,A,16225,1.0039
47288,B,22032,1.3632
47288,C,4419,0.2734
47288,D,14033,0.8682
47288,E,27294,1.6887
47288,F,14631,0.9052
47288,G,20934,1.2952
47288,H,43252,2.6761
47288,I,83756,5.1821
47288,J,96104,5.9461
47288,K,149321,9.2387
47288,L,28948,1.7911
47288,M,59784,3.6989
47288,N,78948,4.8846
47288,O,26461,1.6372
47288,P,2116,0.1309
47288,Q,9123,0.5645
47288,R,343102,21.2283
47288,S,27044,1.6733
47288,T,16143,0.9988
47288,U,2205,0.1364
47288,V,32,0.002
47288,W,2303,0.1425
47288,X,651,0.0403
47288,Y,3147,0.1947
47288,Z,524242,32.4357
47318,A,7016,1.9237
47318,B,11595,3.1792
47318,C,1235,0.3386
47318,D,5045,1.3833
47318,E,15008,4.115
47318,F,2573,0.7055
47318,G,8708,2.3876
47318,H,10953,3.0032
47318,I,48914,13.4116
47318,J,30102,8.2536
47318,K,25609,7.0216
47318,L,8442,2.3147
47318,M,15728,4.3124
47318,N,21821,5.983
47318,O,6165,1.6904
47318,P,249,0.0683
47318,Q,1197,0.3282
47318,R,31132,8.536
47318,S,7372,2.0213
47318,T,2419,0.6633
47318,U,805,0.2207
47318,V,108,0.0296
47318,W,438,0.1201
47318,X,242,0.0664
47318,Y,347,0.0951
47318,Z,101492,27.8278
47460,A,2830,1.0304
47460,B,3190,1.1615
47460,C,688,0.2505
47460,D,2223,0.8094
47460,E,8357,3.0428
47460,F,1012,0.3685
47460,G,2886,1.0508
47460,H,3556,1.2948
47460,I,23282,8.4771
47460,J,15353,5.5901
47460,K,47151,17.1679
47460,L,3278,1.1935
47460,M,6286,2.2888
47460,N,17175,6.2535
47460,O,3788,1.3792
47460,P,384,0.1398
47460,Q,392,0.1427
47460,R,47569,17.3201
47460,S,3548,1.2918
47460,T,1121,0.4082
47460,U,665,0.2421
47460,V,95,0.0346
47460,W,199,0.0725
47460,X,105,0.0382
47460,Y,1298,0.4726
47460,Z,78215,28.4785
47541,A,273,0.6437
47541,B,726,1.7119
47541,C,173,0.4079
47541,D,405,0.955
47541,E,535,1.2615
47541,F,289,0.6815
47541,G,566,1.3346
47541,H,755,1.7803
47541,I,4113,9.6984
47541,J,2865,6.7556
47541,K,3059,7.2131
47541,L,816,1.9241
47541,M,1237,2.9168
47541,N,1808,4.2632
47541,O,893,2.1057
47541,P,217,0.5117
47541,Q,51,0.1203
47541,R,4788,11.2901
47541,S,875,2.0632
47541,T,317,0.7475
47541,U,397,0.9361
47541,V,3,0.0071
47541,W,48,0.1132
47541,X,17,0.0401
47541,Y,19,0.0448
47541,Z,17164,40.4725
47545,A,1441,1.2778
47545,B,2508,2.224
47545,C,608,0.5392
47545,D,1239,1.0987
47545,E,1972,1.7487
47545,F,662,0.587
47545,G,924,0.8194
47545,H,2041,1.8099
47545,I,2756,2.4439
47545,J,5250,4.6555
47545,K,21776,19.3103
47545,L,2163,1.9181
47545,M,3049,2.7038
47545,N,9456,8.3853
47545,O,1856,1.6458
47545,P,185,0.1641
47545,Q,315,0.2793
47545,R,13409,11.8907
47545,S,2340,2.075
47545,T,789,0.6997
47545,U,2517,2.232
47545,V,30,0.0266
47545,W,169,0.1499
47545,X,46,0.0408
47545,Y,115,0.102
47545,Z,35153,31.1726
47551,A,9578,1.4888
47551,B,12975,2.0168
47551,C,3867,0.6011
47551,D,11653,1.8113
47551,E,19497,3.0306
47551,F,5200,0.8083
47551,G,10609,1.649
47551,H,14622,2.2728
47551,I,50649,7.8728
47551,J,39448,6.1317
47551,K,55625,8.6463
47551,L,15839,2.462
47551,M,37418,5.8162
47551,N,65894,10.2425
47551,O,18193,2.8279
47551,P,1410,0.2192
47551,Q,1875,0.2914
47551,R,91088,14.1586
47551,S,16151,2.5105
47551,T,6400,0.9948
47551,U,10025,1.5583
47551,V,40,0.0062
47551,W,775,0.1205
47551,X,246,0.0382
47551,Y,413,0.0642
47551,Z,143851,22.36
47555,A,23961,1.9397
47555,B,27034,2.1885
47555,C,3290,0.2663
47555,D,11430,0.9253
47555,E,27418,2.2196
47555,F,6398,0.5179
47555,G,14294,1.1572
47555,H,31548,2.5539
47555,I,103856,8.4075
47555,J,75515,6.1132
47555,K,162769,13.1768
47555,L,22234,1.7999
47555,M,70015,5.668
47555,N,58893,4.7676
47555,O,11636,0.942
47555,P,906,0.0733
47555,Q,2958,0.2395
47555,R,205832,16.6629
47555,S,23215,1.8793
47555,T,8967,0.7259
47555,U,3529,0.2857
47555,V,1291,0.1045
47555,W,2438,0.1974
47555,X,1563,0.1265
47555,Y,1432,0.1159
47555,Z,332851,26.9455
47570,A,3815,1.2941
47570,B,6713,2.2772
47570,C,702,0.2381
47570,D,1719,0.5831
47570,E,3702,1.2558
47570,F,1352,0.4586
47570,G,2192,0.7436
47570,H,4095,1.3891
47570,I,12377,4.1986
47570,J,29562,10.0282
47570,K,24985,8.4755
47570,L,4559,1.5465
47570,M,13501,4.5799
47570,N,13340,4.5253
47570,O,4458,1.5123
47570,P,193,0.0655
47570,Q,610,0.2069
47570,R,47166,15.9999
47570,S,6112,2.0733
47570,T,3772,1.2796
47570,U,489,0.1659
47570,V,5,0.0017
47570,W,580,0.1968
47570,X,137,0.0465
47570,Y,4525,1.535
47570,Z,104129,35.3231
47605,A,482,0.5861
47605,B,1301,1.582
47605,C,245,0.2979
47605,D,407,0.4949
47605,E,1700,2.0671
47605,F,517,0.6286
47605,G,1994,2.4246
47605,H,1454,1.768
47605,I,11440,13.9105
47605,J,7573,9.2084
47605,K,10801,13.1335
47605,L,2229,2.7104
47605,M,2932,3.5652
47605,N,3322,4.0394
47605,O,1034,1.2573
47605,P,89,0.1082
47605,Q,56,0.0681
47605,R,8926,10.8536
47605,S,1371,1.6671
47605,T,311,0.3782
47605,U,107,0.1301
47605,V,2,0.0024
47605,W,33,0.0401
47605,X,4,0.0049
47605,Y,3333,4.0528
47605,Z,20577,25.0207
47660,A,1082,2.0337
47660,B,1012,1.9021
47660,C,213,0.4004
47660,D,477,0.8966
47660,E,913,1.7161
47660,F,205,0.3853
47660,G,857,1.6108
47660,H,1011,1.9003
47660,I,8330,15.657
47660,J,4613,8.6706
47660,K,2610,4.9057
47660,L,1013,1.904
47660,M,1615,3.0355
47660,N,2397,4.5054
47660,O,1131,2.1258
47660,P,84,0.1579
47660,Q,87,0.1635
47660,R,6746,12.6797
47660,S,1257,2.3626
47660,T,377,0.7086
47660,U,2,0.0038
47660,V,3,0.0056
47660,W,55,0.1034
47660,X,18,0.0338
47660,Y,40,0.0752
47660,Z,17055,32.0565
47675,A,439,0.6327
47675,B,1175,1.6934
47675,C,242,0.3488
47675,D,748,1.078
47675,E,953,1.3734
47675,F,621,0.895
47675,G,699,1.0074
47675,H,1683,2.4255
47675,I,11653,16.7937
47675,J,4287,6.1782
47675,K,22230,32.0368
47675,L,1103,1.5896
47675,M,2608,3.7585
47675,N,2530,3.6461
47675,O,1221,1.7596
47675,P,105,0.1513
47675,Q,127,0.183
47675,R,7685,11.0752
47675,S,1055,1.5204
47675,T,529,0.7624
47675,U,627,0.9036
47675,V,9,0.013
47675,W,151,0.2176
47675,X,72,0.1038
47675,Y,53,0.0764
47675,Z,6784,9.7768
47692,A,2052,0.9209
47692,B,3946,1.7709
47692,C,741,0.3326
47692,D,1881,0.8442
47692,E,5852,2.6263
47692,F,1554,0.6974
47692,G,2398,1.0762
47692,H,7336,3.2923
47692,I,51027,22.9005
47692,J,7869,3.5316
47692,K,18959,8.5087
47692,L,4741,2.1277
47692,M,12556,5.635
47692,N,11971,5.3725
47692,O,2094,0.9398
47692,P,304,0.1364
47692,Q,634,0.2845
47692,R,22695,10.1854
47692,S,2635,1.1826
47692,T,1608,0.7217
47692,U,682,0.3061
47692,V,71,0.0319
47692,W,447,0.2006
47692,X,74,0.0332
47692,Y,203,0.0911
47692,Z,58490,26.2499
47703,A,1465,1.3385
47703,B,1665,1.5212
47703,C,712,0.6505
47703,D,1268,1.1585
47703,E,1900,1.7359
47703,F,401,0.3664
47703,G,1125,1.0278
47703,H,2479,2.2649
47703,I,7553,6.9006
47703,J,9383,8.5726
47703,K,12393,11.3226
47703,L,2188,1.999
47703,M,5560,5.0798
47703,N,5099,4.6586
47703,O,1103,1.0077
47703,P,131,0.1197
47703,Q,222,0.2028
47703,R,12413,11.3408
47703,S,2033,1.8574
47703,T,978,0.8935
47703,U,306,0.2796
47703,V,14,0.0128
47703,W,231,0.211
47703,X,18,0.0164
47703,Y,37,0.0338
47703,Z,38777,35.4277
47707,A,2090,0.8757
47707,B,4277,1.792
47707,C,828,0.3469
47707,D,2023,0.8476
47707,E,4667,1.9554
47707,F,1511,0.6331
47707,G,1924,0.8061
47707,H,5142,2.1544
47707,I,55868,23.4076
47707,J,11697,4.9008
47707,K,23578,9.8787
47707,L,4188,1.7547
47707,M,6221,2.6065
47707,N,9829,4.1182
47707,O,2546,1.0667
47707,P,348,0.1458
47707,Q,565,0.2367
47707,R,33014,13.8322
47707,S,4005,1.678
47707,T,2392,1.0022
47707,U,5992,2.5105
47707,V,218,0.0913
47707,W,583,0.2443
47707,X,252,0.1056
47707,Y,363,0.1521
47707,Z,54554,22.857
47720,A,341,0.4787
47720,B,1292,1.8137
